trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,0,10,0.0,0.0,2022.141601438326,129.91736167093862,1.0,6,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1155.0,1155.0,0.0,0.0,"7,13,10,12,8,6,11,4,9,2",0:1-7;1:0-13;2:2-10;3:0-12;4:0-8;5:1-6;6:9-11;7:6-4;8:0-9;9:0-2
1,proposed_c2f_adaptive_pd,10,10,1.0,19,300,0.06333333333333334,10,0,10,0.0,0.0,18764.541641301446,153.1115703820696,1.0,7,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1152.0,1152.0,0.0,0.0,"5,4,8,9,10,7,11,0,13,2",0:1-5;1:0-4;2:0-8;3:0-9;4:7-10;5:1-7;6:14-11;7:11-0;8:3-13;9:3-2
2,proposed_c2f_adaptive_pd,9,10,0.9,14,300,0.04666666666666667,10,0,10,0.0,0.0,1635.4195121044029,55.3067990383297,1.0,8,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1151.0,1151.0,0.0,0.0,"11,8,4,9,7,6,0,14,10,12",0:4-11;1:10-8;2:10-4;3:4-9;4:0-7;5:4-6;6:1-0;7:10-14;8:8-10;9:14-12
3,proposed_c2f_adaptive_pd,9,10,0.9,12,300,0.04,10,0,10,0.0,0.0,910.4751722023191,427.03957117680085,1.0,2,0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1155.0,1155.0,0.0,0.0,"12,11,0,6,13,3,9,4,8,5",0:2-12;1:1-11;2:6-0;3:2-6;4:2-13;5:1-3;6:0-9;7:2-4;8:3-8;9:2-5
4,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,10,0,10,0.0,0.0,449.1217996678238,144.31275089939652,1.0,8,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1155.0,1155.0,0.0,0.0,"5,7,13,3,4,6,12,2,1,0",0:0-5;1:2-7;2:7-13;3:9-3;4:0-4;5:1-6;6:0-12;7:1-2;8:6-1;9:8-0
5,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,0,10,0.0,0.0,587.7526109811646,193.73839456318655,1.0,4,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1140.0,1140.0,0.0,0.0,"7,8,9,13,6,11,14,4,5,10",0:6-7;1:4-8;2:4-9;3:11-13;4:7-6;5:13-11;6:6-14;7:10-4;8:4-5;9:4-10
6,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,10,0,10,0.0,0.0,2719.6368184083517,1212.1156032888875,1.0,9,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1155.0,1155.0,0.0,0.0,"2,1,7,6,11,8,3,9,5,4",0:0-2;1:0-1;2:3-7;3:0-6;4:9-11;5:3-8;6:4-3;7:4-9;8:4-5;9:8-4
7,proposed_c2f_adaptive_pd,10,10,1.0,17,300,0.056666666666666664,10,0,10,0.0,0.0,287.8455795295234,168.46606521164568,1.0,6,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1155.0,1155.0,0.0,0.0,"14,12,0,8,3,10,4,6,1,2",0:4-14;1:3-12;2:6-0;3:3-8;4:4-3;5:2-10;6:3-4;7:0-6;8:8-1;9:4-2
8,proposed_c2f_adaptive_pd,10,10,1.0,20,300,0.06666666666666667,10,0,10,0.0,0.0,7797.086405378174,411.065933967085,1.0,0,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1140.0,1140.0,0.0,0.0,"11,1,3,14,2,10,0,13,9,6",0:3-11;1:0-1;2:2-3;3:0-14;4:3-2;5:4-10;6:6-0;7:1-13;8:1-9;9:0-6
9,proposed_c2f_adaptive_pd,10,10,1.0,11,300,0.03666666666666667,10,0,10,0.0,0.0,984.965851217692,283.1581309643117,1.0,3,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1155.0,1155.0,0.0,0.0,"7,6,4,1,5,11,2,13,0,8",0:14-7;1:0-6;2:1-4;3:3-1;4:0-5;5:3-11;6:0-2;7:1-13;8:1-0;9:2-8
