trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,cpu_capacity_max_utilization,cpu_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,coordination_rounds,coordination_converged,coordination_n_tx,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,9,10,0.9,15,300,0.05,16,10,6,6400.0,10.666666666666668,1653.5611745616436,130.74512018946098,1.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68404.0,68404.0,0.0,2.0,1.0,3.0,0.0,"9,9,9,9,9,9,9,9,9,9","0:6-9;1:2-9,2-0;2:2-0;3:2-9;4:2-9;5:2-4;6:9-11,9-14,9-8,9-12,9-4,9-1;7:2-9;8:9-8;9:2-9"
1,proposed_c2f_adaptive_pd,9,10,0.9,12,300,0.04,15,13,2,8320.0,13.866666666666667,21094.255942606993,1095.95845002025,1.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91721.0,91721.0,0.0,2.0,1.0,3.0,0.0,"2,2,2,2,2,2,2,2,2,2","0:2-1;1:3-2;2:3-2;3:14-9,3-9;4:14-10,3-10,2-10,2-13;5:2-5;6:14-11;7:3-0;8:2-7;9:2-13,2-5"
2,proposed_c2f_adaptive_pd,10,10,1.0,10,300,0.03333333333333333,15,9,6,5760.0,9.600000000000001,2883.9255381996622,569.2877157633612,1.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57362.0,57362.0,0.0,2.0,1.0,3.0,0.0,"8,8,8,8,8,8,8,8,8,8","0:10-8;1:10-8;2:10-8;3:10-8;4:8-4;5:12-6,8-6,8-7,12-11,12-4,12-1;6:8-0;7:10-8;8:8-2;9:12-8"
3,proposed_c2f_adaptive_pd,7,10,0.7,15,270,0.05555555555555555,15,11,4,7040.0,11.733333333333334,555.9863442856774,42.21461527478695,0.9333333333333333,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54276.0,54276.0,0.0,2.0,1.0,3.0,0.0,"1,1,1,1,1,1,1,1,1,1","0:1-11;1:4-1;2:6-12,6-0,4-12,4-0,6-5,6-1;3:6-1;4:1-0;5:1-11;6:4-1;7:4-7;8:1-3;9:4-5"
4,proposed_c2f_adaptive_pd,8,10,0.8,11,300,0.03666666666666667,15,9,6,5760.0,9.600000000000001,678.605829221186,193.75508281061315,0.7333333333333333,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57959.0,57959.0,0.0,2.0,1.0,3.0,0.0,"5,5,5,5,5,5,5,5,5,5","0:7-5;1:2-7;2:2-7;3:7-5;4:2-11;5:2-5;6:7-5;7:2-5;8:5-1,2-1,5-6,7-1,2-6,5-13;9:7-5"
5,proposed_c2f_adaptive_pd,10,10,1.0,11,300,0.03666666666666667,21,17,4,10880.0,18.133333333333333,912.4011957698782,319.4829695465482,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86617.0,86617.0,0.0,2.0,1.0,3.0,0.0,"3,3,3,3,3,3,3,3,3,3","0:7-6,7-11,7-9,9-7,7-13,7-3;1:4-3;2:4-13;3:7-11;4:7-6,7-11,7-14,7-1,9-6,7-2;5:7-9;6:7-2,4-2;7:4-3;8:4-1;9:9-3"
6,proposed_c2f_adaptive_pd,9,10,0.9,16,300,0.05333333333333334,19,11,8,7040.0,11.733333333333334,954.1041066993457,328.46532664693564,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78821.0,78821.0,0.0,2.0,1.0,3.0,0.0,"3,3,3,3,3,3,3,3,3,3","0:14-3;1:0-3;2:0-3;3:0-6;4:3-9,3-11,3-4,3-7,3-1,0-9;5:3-4;6:3-8,14-3,0-3;7:0-3;8:3-5,0-3,14-3;9:3-4"
7,proposed_c2f_adaptive_pd,7,10,0.7,27,300,0.09,20,12,8,7680.0,12.8,1569.278058565262,45.00516112510198,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88341.0,88341.0,0.0,2.0,1.0,3.0,0.0,"7,7,7,7,7,7,7,7,7,7","0:4-7;1:4-11,3-4,4-3,4-1,4-5,4-12;2:2-7,3-7;3:4-7;4:3-7;5:3-7;6:3-4,4-11;7:2-8,2-6,3-8,2-7;8:2-8;9:4-7"
8,proposed_c2f_adaptive_pd,10,10,1.0,17,300,0.056666666666666664,13,7,6,4480.0,7.466666666666667,8481.822486772448,828.5940478991162,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61951.0,61951.0,0.0,2.0,1.0,3.0,0.0,"3,3,3,3,3,3,3,3,3,3","0:3-11,3-4;1:0-3;2:1-3;3:0-6;4:1-3;5:3-12,1-4;6:0-14;7:1-3;8:1-9,1-3;9:0-3"
9,proposed_c2f_adaptive_pd,9,10,0.9,17,300,0.056666666666666664,13,8,5,5120.0,8.533333333333333,1187.8312702102412,11.615525792453738,1.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49174.0,49174.0,0.0,2.0,1.0,3.0,0.0,"14,14,14,14,14,14,14,14,14,14","0:1-14;1:1-3;2:14-0;3:9-14,1-9;4:1-0;5:9-14;6:14-0;7:9-14,1-14;8:14-0;9:14-5,14-0"
