split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,selected_base_arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,dof_real,identifiable_fraction,ncp_unit,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,s_q_energy,post_ic_sinr,protect_dim,n_coefficients,calibration_error_db
calibration,0,0,0,0,30.0,tp_uic_full,tp_uic_full,0.001789504178410817,32.352714214268445,1,3,8.31318193564223,8.318217046760587,10,0.9988308814153819,0.7787501936392713,15.23113086416725,15.231155022446924,1.0789283118044112e-06,3.235038868434384e-08,3.2350208730972065e-08,1.7995337177164295e-13,0.9999291263929928,0.9991005401103807,1.0000011454905728,0.998745010340977,0.8974667156115318,2.8112064115776723e-14,8.523874783376562e-07,45,5,52.263739183776785
calibration,0,0,0,1,30.0,tp_uic_full,tp_uic_full,0.0017500313142839803,32.076434332008084,1,3,2.1811293025713296,3.225220311678193,10,0.9988475645539049,0.7787156310976466,12.429997239441633,12.430021532015648,1.0124290573745515e-06,5.785819452062917e-08,5.7857870887564426e-08,3.2363306474384985e-13,0.9998771692813967,0.999642199607085,1.0000005124612918,0.9997098047636679,0.9105809611334434,3.1978274415388595e-14,5.467022643021445e-07,45,5,54.78839965785592
calibration,1,0,0,0,30.0,tp_uic_full,tp_uic_full,0.9768964222084684,26.21211133922815,1,3,585.2234004575198,757.7027073903978,10,0.9970138060671602,3.975012250738226,15.196079263956864,15.196167863552903,2.623809510543726e-07,7.930934726172702e-09,7.930772930323418e-09,1.6179584928465942e-13,0.9829886297788785,0.9828402320547321,1.067673999381079,0.20476621934081737,0.9964197408574484,3.4180070134063043e-13,3.9257191182175106e-05,45,5,43.464321962652186
calibration,1,0,0,1,30.0,tp_uic_full,tp_uic_full,0.9751450722537878,26.785800812871017,1,3,1968.3366833416737,1959.2194099772285,10,0.9983261189573253,5.307860784267519,13.815677829909614,13.815766798391163,2.9943409473407655e-07,1.2437510669002038e-08,1.2437255879878431e-08,2.5478912360671646e-13,1.1173483420434018,1.1074257813279735,1.012726870048903,0.1821000920746143,0.9974622265437446,3.867381112403861e-13,3.307429771455398e-05,45,5,45.59213005261224
calibration,2,0,0,0,30.0,tp_uic_full,tp_uic_full,0.0009388346971243542,25.844706683225,1,3,4.581691909688797,7.692293248265123,10,0.9893049377201077,0.1489603174271411,10.396388762340187,10.396398562426166,2.4109701659390465e-07,2.200660053004688e-08,2.2006550871038306e-08,4.9659008573162745e-14,0.9999799111139703,1.0004613779327358,0.9999967122183979,0.9999774011309555,0.9925831852406364,8.329264944653311e-15,3.6798636980946747e-07,45,5,50.58810620947181
calibration,2,0,0,1,30.0,tp_uic_full,tp_uic_full,0.0006549727224086126,25.913490331928468,1,3,8.331820255961432,5.103759135814861,10,0.9892981724970406,0.14895990753501154,12.2553049766845,12.255379018013969,2.4494591507559085e-07,1.4572689232467889e-08,1.4572440789963528e-08,2.484425043604111e-13,0.9999997417283182,1.0002936272121026,0.999996830546667,0.999978329465335,0.9966318111424071,3.717443054880102e-15,2.445630162057265e-07,45,5,48.79744853984387
calibration,3,0,0,0,30.0,tp_uic_full,tp_uic_full,0.005729362624597692,27.652479268372776,1,3,4.039506494164955,10.096401462454367,10,0.9793341329238273,0.4358199953895535,14.853919655544217,14.854101066772943,3.655687761668185e-07,1.1955758371857291e-08,1.1955258972576772e-08,4.993992805179246e-13,0.9999743315854526,0.8772314777578676,1.0005500744694,0.999993650640514,0.8858727752951144,1.577328440846518e-14,1.2534658720834783e-06,45,5,46.03600155209258
calibration,3,0,0,1,30.0,tp_uic_full,tp_uic_full,0.006994585519547668,27.763934636935247,1,3,12.53652363941043,6.91042959950653,10,0.9798670639581178,0.43569656505661064,10.928302795352332,10.928337275831314,3.750719891427754e-07,3.0288959335994476e-08,3.028871886006778e-08,2.4047592669516366e-13,1.0011001613608068,0.9524251350059544,1.000929171576558,0.9998831088956279,0.8845651829925563,1.6633446810355086e-14,5.386018652791756e-07,45,5,50.445694696104155
test,4,0,0,0,30.0,tp_uic_full,tp_uic_full,0.010787509841143465,28.47988495920571,1,3,21.638264209175347,20.611261716406542,10,0.9996462111028556,0.3640936193458846,12.009937948510231,12.009981999071242,4.4229259050114005e-07,2.7842989849793662e-08,2.784270743932013e-08,2.8241047353443697e-13,0.9998539741187273,2.009080878874971,0.9996517115650889,0.9992022601208451,0.3098943803820852,2.1070508384855706e-14,7.399702911234202e-07,45,5,45.57719600187301
test,4,0,0,1,30.0,tp_uic_full,tp_uic_full,0.013421309496271147,27.883729166859826,1,3,3.9445364846524686,18.982559103418787,10,0.9996531830084778,0.36400144531431666,11.208878584369815,11.209047375576183,3.8556187597011546e-07,2.918812693357572e-08,2.918699254121667e-08,1.1343923590495743e-12,0.9997117865579637,2.0575043978562397,0.9997792107143911,0.9990601337301604,0.322984806170656,2.143680345646678e-14,7.187678306522647e-07,45,5,46.46636954857006
